,accuracy,clf_name,n_split,std,vocab_size
0,0.8272941176470588,freq_table_HC,10.0,0.040996131699249275,250.0
1,0.8871372549019607,freq_table_HC,10.0,0.043803342282054396,1000.0
2,0.9105490196078432,freq_table_HC,10.0,0.04489997426892637,3000.0
